date,transactions
2013-10-01,1341
2013-10-01,1499
2013-10-01,1457
2013-10-01,1250
2013-10-01,837
2013-10-01,1329
2013-10-01,3753
2013-10-01,3262
2013-10-01,3440
2013-10-01,3647
2013-10-01,2759
2013-10-01,2026
2013-10-01,2493
2013-10-01,1571
2013-10-01,800
2013-10-02,1917
2013-10-02,2037
2013-10-02,3190
2013-10-02,1573
2013-10-02,1431
2013-10-02,1876
2013-10-02,1997
2013-10-02,3056
2013-10-02,2319
2013-10-02,1180
2013-10-02,2624
2013-10-02,1275
2013-10-02,986
2013-10-02,1522
2013-10-02,1421
2013-10-02,916
2013-10-02,1306
2013-10-02,1378
2013-10-02,1203
2013-10-02,1233
2013-10-02,2547
2013-10-02,755
2013-10-02,720
2013-10-02,1239
2013-10-02,945
2013-10-02,662
2013-10-02,1184
2013-10-02,620
2013-10-02,1086
2013-10-02,2440
2013-10-02,595
2013-10-02,890
2013-10-02,1596
2013-10-02,1734
2013-10-02,1284
2013-10-02,1087
2013-10-02,907
2013-10-02,1247
2013-10-02,4116
2013-10-02,3379
2013-10-02,3438
2013-10-02,3687
2013-10-02,2810
2013-10-02,2169
2013-10-02,2475
2013-10-02,1767
2013-10-02,701
2013-10-03,1720
2013-10-03,1798
2013-10-03,2795
2013-10-03,1340
2013-10-03,1299
2013-10-03,1650
2013-10-03,1704
2013-10-03,2543
2013-10-03,2359
2013-10-03,1041
2013-10-03,2591
2013-10-03,1296
2013-10-03,919
2013-10-03,1570
2013-10-03,1325
2013-10-03,876
2013-10-03,1193
2013-10-03,1400
2013-10-03,1041
2013-10-03,1182
2013-10-03,2296
2013-10-03,697
2013-10-03,638
2013-10-03,1149
2013-10-03,968
2013-10-03,712
2013-10-03,1052
2013-10-03,610
2013-10-03,933
2013-10-03,2555
2013-10-03,661
2013-10-03,973
2013-10-03,1296
2013-10-03,1513
2013-10-03,1338
2013-10-03,1050
2013-10-03,834
2013-10-03,1163
2013-10-03,3593
2013-10-03,2920
2013-10-03,2981
2013-10-03,3327
2013-10-03,2531
2013-10-03,1867
2013-10-03,2280
2013-10-03,1506
2013-10-03,708
2013-10-04,1839
2013-10-04,1900
2013-10-04,3175
2013-10-04,1518
2013-10-04,1318
2013-10-04,1713
2013-10-04,2046
2013-10-04,2902
2013-10-04,1907
2013-10-04,956
2013-10-04,2458
2013-10-04,1161
2013-10-04,894
2013-10-04,1424
2013-10-04,1269
2013-10-04,916
2013-10-04,1143
2013-10-04,1273
2013-10-04,1092
2013-10-04,1230
2013-10-04,2389
2013-10-04,1007
2013-10-04,633
2013-10-04,1257
2013-10-04,906
2013-10-04,670
2013-10-04,1162
2013-10-04,636
2013-10-04,939
2013-10-04,2695
2013-10-04,591
2013-10-04,839
2013-10-04,1539
2013-10-04,1700
2013-10-04,1311
2013-10-04,1013
2013-10-04,864
2013-10-04,1464
2013-10-04,4046
2013-10-04,3454
2013-10-04,3312
2013-10-04,3639
2013-10-04,2625
2013-10-04,2306
2013-10-04,2588
2013-10-04,1675
2013-10-04,775
2013-10-05,1324
2013-10-05,2163
2013-10-05,3721
2013-10-05,1710
2013-10-05,1533
2013-10-05,2249
2013-10-05,1819
2013-10-05,3211
2013-10-05,2771
2013-10-05,1414
2013-10-05,3180
2013-10-05,1449
2013-10-05,1317
2013-10-05,2104
2013-10-05,1418
2013-10-05,1023
2013-10-05,1549
2013-10-05,1449
2013-10-05,1954
2013-10-05,1398
2013-10-05,2507
2013-10-05,1246
2013-10-05,857
2013-10-05,1562
2013-10-05,1116
2013-10-05,769
2013-10-05,1377
2013-10-05,720
2013-10-05,1251
2013-10-05,3126
2013-10-05,738
2013-10-05,1063
2013-10-05,1652
2013-10-05,2471
2013-10-05,1873
2013-10-05,1172
2013-10-05,1011
2013-10-05,1356
2013-10-05,4890
2013-10-05,4327
2013-10-05,4963
2013-10-05,5061
2013-10-05,4074
2013-10-05,2853
2013-10-05,3743
2013-10-05,1849
2013-10-05,962
2013-10-06,504
2013-10-06,2110
2013-10-06,3456
2013-10-06,1871
2013-10-06,1179
2013-10-06,2278
2013-10-06,1551
2013-10-06,2843
2013-10-06,2860
2013-10-06,1264
2013-10-06,3341
2013-10-06,1342
2013-10-06,1013
2013-10-06,1261
2013-10-06,1223
2013-10-06,1017
2013-10-06,1574
2013-10-06,1518
2013-10-06,1302
2013-10-06,1302
2013-10-06,1821
2013-10-06,847
2013-10-06,730
2013-10-06,1647
2013-10-06,1234
2013-10-06,621
2013-10-06,1274
2013-10-06,687
2013-10-06,1041
2013-10-06,2577
2013-10-06,673
2013-10-06,976
2013-10-06,1307
2013-10-06,2532
2013-10-06,1811
2013-10-06,904
2013-10-06,1104
2013-10-06,1205
2013-10-06,4954
2013-10-06,4613
2013-10-06,5174
2013-10-06,5053
2013-10-06,4523
2013-10-06,2722
2013-10-06,3587
2013-10-06,1709
2013-10-06,1008
2013-10-07,1759
2013-10-07,1797
2013-10-07,3011
2013-10-07,1334
2013-10-07,1343
2013-10-07,1702
2013-10-07,1855
2013-10-07,2734
2013-10-07,2262
2013-10-07,1171
2013-10-07,2489
2013-10-07,1271
2013-10-07,997
2013-10-07,1638
2013-10-07,1460
2013-10-07,964
2013-10-07,1343
2013-10-07,1473
2013-10-07,1245
2013-10-07,1133
2013-10-07,2278
2013-10-07,763
2013-10-07,627
2013-10-07,1200
2013-10-07,962
2013-10-07,635
2013-10-07,1257
2013-10-07,625
2013-10-07,968
2013-10-07,2694
2013-10-07,617
2013-10-07,959
2013-10-07,1373
2013-10-07,1593
2013-10-07,1399
2013-10-07,1193
2013-10-07,875
2013-10-07,1399
2013-10-07,3663
2013-10-07,3207
2013-10-07,3097
2013-10-07,3580
2013-10-07,2571
2013-10-07,1999
2013-10-07,2446
2013-10-07,1521
2013-10-07,808
2013-10-08,1721
2013-10-08,1655
2013-10-08,2930
2013-10-08,1263
2013-10-08,1395
2013-10-08,1514
2013-10-08,1681
2013-10-08,2579
2013-10-08,2188
2013-10-08,1220
2013-10-08,2319
2013-10-08,1217
2013-10-08,970
2013-10-08,1526
2013-10-08,1406
2013-10-08,924
2013-10-08,1248
2013-10-08,1468
2013-10-08,1203
2013-10-08,1145
2013-10-08,2227
2013-10-08,762
2013-10-08,563
2013-10-08,1110
2013-10-08,952
2013-10-08,684
2013-10-08,1243
2013-10-08,583
2013-10-08,1167
2013-10-08,2556
2013-10-08,639
2013-10-08,1004
2013-10-08,1402
2013-10-08,1494
2013-10-08,1440
2013-10-08,1151
2013-10-08,772
2013-10-08,1207
2013-10-08,3529
2013-10-08,3019
2013-10-08,2798
2013-10-08,3189
2013-10-08,2306
2013-10-08,1827
2013-10-08,2383
2013-10-08,1373
2013-10-08,776
2013-10-09,1788
2013-10-09,1919
2013-10-09,2945
2013-10-09,1355
2013-10-09,1321
2013-10-09,1662
2013-10-09,1867
2013-10-09,2866
2013-10-09,1892
2013-10-09,1006
2013-10-09,2392
2013-10-09,1202
2013-10-09,812
2013-10-09,1483
2013-10-09,1204
2013-10-09,845
2013-10-09,1075
2013-10-09,1277
2013-10-09,1180
2013-10-09,1212
2013-10-09,2318
2013-10-09,903
2013-10-09,559
2013-10-09,1139
2013-10-09,817
2013-10-09,581
2013-10-09,1085
2013-10-09,528
2013-10-09,1016
2013-10-09,2317
2013-10-09,475
2013-10-09,826
2013-10-09,1419
2013-10-09,1661
2013-10-09,1266
2013-10-09,1041
2013-10-09,825
2013-10-09,1202
2013-10-09,3969
2013-10-09,3072
2013-10-09,2770
2013-10-09,3296
2013-10-09,2320
2013-10-09,1905
2013-10-09,2233
2013-10-09,1710
2013-10-09,650
2013-10-10,1692
2013-10-10,1633
2013-10-10,2633
2013-10-10,1317
2013-10-10,1398
2013-10-10,1482
2013-10-10,1746
2013-10-10,2571
2013-10-10,1971
2013-10-10,914
2013-10-10,2121
2013-10-10,1211
2013-10-10,822
2013-10-10,1447
2013-10-10,1249
2013-10-10,892
2013-10-10,1031
2013-10-10,1248
2013-10-10,1024
2013-10-10,1113
2013-10-10,2194
2013-10-10,1152
2013-10-10,560
2013-10-10,1113
2013-10-10,877
2013-10-10,656
2013-10-10,1179
2013-10-10,608
2013-10-10,995
2013-10-10,2794
2013-10-10,669
2013-10-10,890
2013-10-10,1387
2013-10-10,1534
2013-10-10,1251
2013-10-10,1017
2013-10-10,837
2013-10-10,1188
2013-10-10,3418
2013-10-10,2803
2013-10-10,2740
2013-10-10,3159
2013-10-10,2181
2013-10-10,1929
2013-10-10,2314
2013-10-10,1516
2013-10-10,773
2013-10-11,733
2013-10-11,1903
2013-10-11,3302
2013-10-11,1713
2013-10-11,1289
2013-10-11,2117
2013-10-11,1756
2013-10-11,2837
2013-10-11,2238
2013-10-11,870
2013-10-11,2290
2013-10-11,1206
2013-10-11,912
2013-10-11,1333
2013-10-11,1151
2013-10-11,916
2013-10-11,1250
2013-10-11,1202
2013-10-11,1107
2013-10-11,1286
2013-10-11,1914
2013-10-11,2188
2013-10-11,646
2013-10-11,1863
2013-10-11,1157
2013-10-11,646
2013-10-11,1082
2013-10-11,691
2013-10-11,841
2013-10-11,2464
2013-10-11,752
2013-10-11,1105
2013-10-11,1435
2013-10-11,2144
2013-10-11,1381
2013-10-11,795
2013-10-11,912
2013-10-11,1434
2013-10-11,2333
2013-10-11,3843
2013-10-11,3927
2013-10-11,4101
2013-10-11,3426
2013-10-11,2485
2013-10-11,3222
2013-10-11,1833
2013-10-11,807
2013-10-12,949
2013-10-12,1729
2013-10-12,3315
2013-10-12,1381
2013-10-12,1386
2013-10-12,1888
2013-10-12,1537
2013-10-12,2780
2013-10-12,2331
2013-10-12,1112
2013-10-12,2667
2013-10-12,1219
2013-10-12,1212
2013-10-12,1886
2013-10-12,1251
2013-10-12,1009
2013-10-12,1341
2013-10-12,1130
2013-10-12,1958
2013-10-12,1191
2013-10-12,1826
2013-10-12,1909
2013-10-12,669
2013-10-12,1397
2013-10-12,1074
2013-10-12,640
2013-10-12,1293
2013-10-12,714
2013-10-12,1098
2013-10-12,2340
2013-10-12,768
2013-10-12,1039
2013-10-12,1320
2013-10-12,2079
2013-10-12,1528
2013-10-12,1104
2013-10-12,978
2013-10-12,1261
2013-10-12,4209
2013-10-12,4066
2013-10-12,4328
2013-10-12,4404
2013-10-12,3575
2013-10-12,2561
2013-10-12,3263
2013-10-12,1389
2013-10-12,899
2013-10-13,464
2013-10-13,1824
2013-10-13,3432
2013-10-13,1664
2013-10-13,1403
2013-10-13,2104
2013-10-13,1373
2013-10-13,2598
2013-10-13,2265
2013-10-13,1020
2013-10-13,2779
2013-10-13,1232
2013-10-13,875
2013-10-13,1155
2013-10-13,1052
2013-10-13,1228
2013-10-13,1304
2013-10-13,1327
2013-10-13,1198
2013-10-13,1145
2013-10-13,1588
2013-10-13,788
2013-10-13,653
2013-10-13,1652
2013-10-13,1420
2013-10-13,593
2013-10-13,1509
2013-10-13,712
2013-10-13,1194
2013-10-13,2577
2013-10-13,637
2013-10-13,1067
2013-10-13,968
2013-10-13,2158
2013-10-13,1619
2013-10-13,986
2013-10-13,1104
2013-10-13,1343
2013-10-13,4345
2013-10-13,4026
2013-10-13,4347
2013-10-13,4378
2013-10-13,3786
2013-10-13,2501
2013-10-13,3092
2013-10-13,1638
2013-10-13,1234
2013-10-14,1654
2013-10-14,1621
2013-10-14,2690
2013-10-14,1235
2013-10-14,1432
2013-10-14,1457
2013-10-14,1707
2013-10-14,2491
2013-10-14,1935
2013-10-14,1092
2013-10-14,2223
2013-10-14,1249
2013-10-14,938
2013-10-14,1568
2013-10-14,1245
2013-10-14,998
2013-10-14,1264
2013-10-14,1366
2013-10-14,1256
2013-10-14,1151
2013-10-14,2215
2013-10-14,647
2013-10-14,592
2013-10-14,1257
2013-10-14,1022
2013-10-14,714
2013-10-14,1205
2013-10-14,630
2013-10-14,1157
2013-10-14,2415
2013-10-14,568
2013-10-14,854
2013-10-14,1250
2013-10-14,1491
2013-10-14,1241
2013-10-14,1252
2013-10-14,855
2013-10-14,1282
2013-10-14,3345
2013-10-14,3157
2013-10-14,2834
2013-10-14,3143
2013-10-14,2322
2013-10-14,1870
2013-10-14,2183
2013-10-14,1640
2013-10-14,876
2013-10-15,1761
2013-10-15,1817
2013-10-15,2808
2013-10-15,1353
2013-10-15,1274
2013-10-15,1631
2013-10-15,1842
2013-10-15,2479
2013-10-15,2117
2013-10-15,973
2013-10-15,2164
2013-10-15,1149
2013-10-15,845
2013-10-15,1460
2013-10-15,1366
2013-10-15,946
2013-10-15,1182
2013-10-15,1543
2013-10-15,1084
2013-10-15,1188
2013-10-15,2152
2013-10-15,609
2013-10-15,592
2013-10-15,1112
2013-10-15,1055
2013-10-15,764
2013-10-15,1266
2013-10-15,646
2013-10-15,1113
2013-10-15,2289
2013-10-15,612
2013-10-15,953
2013-10-15,1341
2013-10-15,1359
2013-10-15,1327
2013-10-15,1170
2013-10-15,763
2013-10-15,934
2013-10-15,3175
2013-10-15,2822
2013-10-15,2552
2013-10-15,3039
2013-10-15,2144
2013-10-15,1771
2013-10-15,2078
2013-10-15,1587
2013-10-15,814
2013-10-16,1703
2013-10-16,1726
2013-10-16,2963
2013-10-16,1344
2013-10-16,1483
2013-10-16,1495
2013-10-16,1799
2013-10-16,2803
2013-10-16,1955
2013-10-16,1028
2013-10-16,1982
2013-10-16,1107
2013-10-16,805
2013-10-16,1406
2013-10-16,1098
2013-10-16,861
2013-10-16,1176
2013-10-16,1314
2013-10-16,1149
2013-10-16,1118
2013-10-16,2525
2013-10-16,749
2013-10-16,716
2013-10-16,1305
2013-10-16,1074
2013-10-16,657
2013-10-16,1022
2013-10-16,644
2013-10-16,1021
2013-10-16,2279
2013-10-16,648
2013-10-16,854
2013-10-16,1524
2013-10-16,1484
2013-10-16,1196
2013-10-16,1136
2013-10-16,893
2013-10-16,1105
2013-10-16,3960
2013-10-16,3201
2013-10-16,2923
2013-10-16,3370
2013-10-16,2440
2013-10-16,2050
2013-10-16,2269
2013-10-16,1836
2013-10-16,706
2013-10-17,1783
2013-10-17,1634
2013-10-17,2797
2013-10-17,1228
2013-10-17,1303
2013-10-17,1484
2013-10-17,1784
2013-10-17,2592
2013-10-17,2112
2013-10-17,1034
2013-10-17,2204
2013-10-17,1105
2013-10-17,813
2013-10-17,1430
2013-10-17,1256
2013-10-17,826
2013-10-17,1193
2013-10-17,1439
2013-10-17,1051
2013-10-17,1042
2013-10-17,2189
2013-10-17,620
2013-10-17,616
2013-10-17,1082
2013-10-17,988
2013-10-17,713
2013-10-17,1224
2013-10-17,610
2013-10-17,972
2013-10-17,2377
2013-10-17,597
2013-10-17,836
2013-10-17,1315
2013-10-17,1451
2013-10-17,1233
2013-10-17,1004
2013-10-17,742
2013-10-17,1110
2013-10-17,3517
2013-10-17,2938
2013-10-17,2807
2013-10-17,3344
2013-10-17,2286
2013-10-17,1854
2013-10-17,2132
2013-10-17,1485
2013-10-17,654
2013-10-18,1734
2013-10-18,1638
2013-10-18,2936
2013-10-18,1291
2013-10-18,1319
2013-10-18,1487
2013-10-18,1817
2013-10-18,2774
2013-10-18,1723
2013-10-18,830
2013-10-18,2070
2013-10-18,1146
2013-10-18,776
2013-10-18,1253
2013-10-18,1207
2013-10-18,841
2013-10-18,1001
2013-10-18,1200
2013-10-18,964
2013-10-18,1178
2013-10-18,2418
2013-10-18,865
2013-10-18,636
2013-10-18,1183
2013-10-18,856
2013-10-18,662
2013-10-18,1013
2013-10-18,559
2013-10-18,888
2013-10-18,2389
2013-10-18,559
2013-10-18,793
2013-10-18,1477
2013-10-18,1548
2013-10-18,1271
2013-10-18,1039
2013-10-18,922
2013-10-18,1293
2013-10-18,3795
2013-10-18,3265
2013-10-18,2757
2013-10-18,3333
2013-10-18,2262
2013-10-18,2027
2013-10-18,2434
2013-10-18,1671
2013-10-18,737
2013-10-19,1346
2013-10-19,2091
2013-10-19,3561
2013-10-19,1624
2013-10-19,1503
2013-10-19,2201
2013-10-19,1818
2013-10-19,3139
2013-10-19,2544
2013-10-19,1314
2013-10-19,2701
2013-10-19,1377
2013-10-19,1179
2013-10-19,1975
2013-10-19,1410
2013-10-19,1144
2013-10-19,1499
2013-10-19,1401
2013-10-19,1822
2013-10-19,1363
2013-10-19,2359
2013-10-19,971
2013-10-19,813
2013-10-19,1596
2013-10-19,1251
2013-10-19,721
2013-10-19,1343
2013-10-19,729
2013-10-19,1234
2013-10-19,2768
2013-10-19,615
2013-10-19,991
2013-10-19,1462
2013-10-19,2293
2013-10-19,1720
2013-10-19,1080
2013-10-19,1059
2013-10-19,1262
2013-10-19,5416
2013-10-19,4267
2013-10-19,4372
2013-10-19,4876
2013-10-19,3625
2013-10-19,2823
2013-10-19,3661
2013-10-19,1923
2013-10-19,963
2013-10-20,500
2013-10-20,1945
2013-10-20,3644
2013-10-20,1839
2013-10-20,1441
2013-10-20,2385
2013-10-20,1596
2013-10-20,3017
2013-10-20,2631
2013-10-20,1115
2013-10-20,2902
2013-10-20,1325
2013-10-20,994
2013-10-20,1202
2013-10-20,1098
2013-10-20,1235
2013-10-20,1479
2013-10-20,1457
2013-10-20,1269
2013-10-20,1275
2013-10-20,1869
2013-10-20,679
2013-10-20,754
2013-10-20,1737
2013-10-20,1512
2013-10-20,735
2013-10-20,1481
2013-10-20,754
2013-10-20,1247
2013-10-20,2380
2013-10-20,644
2013-10-20,1088
2013-10-20,1184
2013-10-20,2475
2013-10-20,1666
2013-10-20,1061
2013-10-20,1308
2013-10-20,1231
2013-10-20,5284
2013-10-20,4522
2013-10-20,4463
2013-10-20,4993
2013-10-20,4348
2013-10-20,2838
2013-10-20,3452
2013-10-20,1906
2013-10-20,1250
2013-10-21,1830
2013-10-21,1819
2013-10-21,2869
2013-10-21,1407
2013-10-21,1444
2013-10-21,1607
2013-10-21,1773
2013-10-21,2650
2013-10-21,2111
2013-10-21,1055
2013-10-21,2211
2013-10-21,1238
2013-10-21,946
2013-10-21,1752
2013-10-21,1349
2013-10-21,966
2013-10-21,1306
2013-10-21,1345
2013-10-21,1204
2013-10-21,1090
2013-10-21,2290
2013-10-21,584
2013-10-21,625
2013-10-21,1286
2013-10-21,934
2013-10-21,722
2013-10-21,1198
2013-10-21,630
2013-10-21,1070
2013-10-21,2260
2013-10-21,545
2013-10-21,844
2013-10-21,1311
2013-10-21,1567
2013-10-21,1369
2013-10-21,1240
2013-10-21,760
2013-10-21,1200
2013-10-21,3565
2013-10-21,3172
2013-10-21,3022
2013-10-21,3282
2013-10-21,2496
2013-10-21,1901
2013-10-21,2165
2013-10-21,1485
2013-10-21,842
2013-10-22,1687
2013-10-22,1705
2013-10-22,2644
2013-10-22,1353
2013-10-22,1266
2013-10-22,1561
2013-10-22,1616
2013-10-22,2497
2013-10-22,1871
2013-10-22,963
2013-10-22,2075
2013-10-22,1132
2013-10-22,907
2013-10-22,1474
2013-10-22,1231
2013-10-22,965
2013-10-22,1235
2013-10-22,1418
2013-10-22,1076
2013-10-22,1036
2013-10-22,2136
2013-10-22,585
2013-10-22,529
2013-10-22,1114
2013-10-22,1027
2013-10-22,689
2013-10-22,1197
2013-10-22,614
2013-10-22,1175
2013-10-22,2127
2013-10-22,549
2013-10-22,922
2013-10-22,1263
2013-10-22,1332
2013-10-22,1299
2013-10-22,1107
2013-10-22,771
2013-10-22,1108
2013-10-22,3386
2013-10-22,2847
2013-10-22,2653
2013-10-22,3007
2013-10-22,2164
2013-10-22,1821
2013-10-22,2255
2013-10-22,1431
2013-10-22,761
2013-10-23,1820
2013-10-23,1855
2013-10-23,3064
2013-10-23,1450
2013-10-23,1306
2013-10-23,1753
2013-10-23,1859
2013-10-23,2850
2013-10-23,1741
2013-10-23,880
2013-10-23,1985
2013-10-23,1105
2013-10-23,768
2013-10-23,1331
2013-10-23,1232
2013-10-23,834
2013-10-23,1021
2013-10-23,1274
2013-10-23,1071
2013-10-23,1141
2013-10-23,2374
2013-10-23,693
2013-10-23,594
2013-10-23,1172
2013-10-23,821
2013-10-23,616
2013-10-23,1055
2013-10-23,531
2013-10-23,940
2013-10-23,2035
2013-10-23,537
2013-10-23,745
2013-10-23,1480
2013-10-23,1646
2013-10-23,1109
2013-10-23,989
2013-10-23,848
2013-10-23,1085
2013-10-23,3822
2013-10-23,2986
2013-10-23,2860
2013-10-23,3299
2013-10-23,2236
2013-10-23,1990
2013-10-23,2196
2013-10-23,1620
2013-10-23,702
2013-10-24,1748
2013-10-24,1779
2013-10-24,2765
2013-10-24,1228
2013-10-24,1227
2013-10-24,1521
2013-10-24,1747
2013-10-24,2578
2013-10-24,1853
2013-10-24,869
2013-10-24,2094
2013-10-24,1075
2013-10-24,789
2013-10-24,1345
2013-10-24,1255
2013-10-24,811
2013-10-24,1076
2013-10-24,1367
2013-10-24,949
2013-10-24,1001
2013-10-24,2114
2013-10-24,593
2013-10-24,581
2013-10-24,1082
2013-10-24,846
2013-10-24,683
2013-10-24,1109
2013-10-24,579
2013-10-24,897
2013-10-24,2007
2013-10-24,541
2013-10-24,827
2013-10-24,1335
2013-10-24,1296
2013-10-24,1196
2013-10-24,940
2013-10-24,756
2013-10-24,1071
2013-10-24,3436
2013-10-24,2725
2013-10-24,2683
2013-10-24,2980
2013-10-24,2208
2013-10-24,1891
2013-10-24,2108
2013-10-24,1419
2013-10-24,629
2013-10-25,1805
2013-10-25,1879
2013-10-25,3019
2013-10-25,1431
2013-10-25,1282
2013-10-25,1604
2013-10-25,1952
2013-10-25,2710
2013-10-25,1636
2013-10-25,852
2013-10-25,1996
2013-10-25,1128
2013-10-25,785
2013-10-25,1258
2013-10-25,1176
2013-10-25,827
2013-10-25,1033
2013-10-25,1241
2013-10-25,996
2013-10-25,1182
2013-10-25,2362
2013-10-25,790
2013-10-25,608
2013-10-25,1170
2013-10-25,829
2013-10-25,616
2013-10-25,1109
2013-10-25,564
2013-10-25,901
2013-10-25,2296
2013-10-25,486
2013-10-25,822
2013-10-25,1545
2013-10-25,1540
2013-10-25,1152
2013-10-25,949
2013-10-25,841
2013-10-25,1290
2013-10-25,3764
2013-10-25,3254
2013-10-25,2882
2013-10-25,3234
2013-10-25,2278
2013-10-25,2118
2013-10-25,2324
2013-10-25,1780
2013-10-25,714
2013-10-26,1282
2013-10-26,2119
2013-10-26,3503
2013-10-26,1672
2013-10-26,1391
2013-10-26,2087
2013-10-26,1768
2013-10-26,3033
2013-10-26,2503
2013-10-26,1123
2013-10-26,2477
2013-10-26,1301
2013-10-26,1167
2013-10-26,1872
2013-10-26,1349
2013-10-26,997
2013-10-26,1413
2013-10-26,1329
2013-10-26,1766
2013-10-26,1207
2013-10-26,2253
2013-10-26,1000
2013-10-26,842
2013-10-26,1634
2013-10-26,1213
2013-10-26,770
2013-10-26,1442
2013-10-26,750
2013-10-26,1276
2013-10-26,2549
2013-10-26,609
2013-10-26,973
2013-10-26,1390
2013-10-26,2263
2013-10-26,1591
2013-10-26,1171
2013-10-26,1082
2013-10-26,1285
2013-10-26,4826
2013-10-26,4190
2013-10-26,4385
2013-10-26,4468
2013-10-26,3506
2013-10-26,2504
2013-10-26,3298
2013-10-26,1904
2013-10-26,918
2013-10-27,549
2013-10-27,1988
2013-10-27,3616
2013-10-27,1677
2013-10-27,1239
2013-10-27,2308
2013-10-27,1497
2013-10-27,2731
2013-10-27,2364
2013-10-27,1063
2013-10-27,2578
2013-10-27,1262
2013-10-27,957
2013-10-27,1182
2013-10-27,1087
2013-10-27,1053
2013-10-27,1334
2013-10-27,1287
2013-10-27,1278
2013-10-27,1119
2013-10-27,1838
2013-10-27,673
2013-10-27,828
2013-10-27,1810
2013-10-27,1454
2013-10-27,715
2013-10-27,1473
2013-10-27,712
2013-10-27,1239
2013-10-27,2329
2013-10-27,620
2013-10-27,1031
2013-10-27,1203
2013-10-27,2322
2013-10-27,1674
2013-10-27,1056
2013-10-27,1294
2013-10-27,1319
2013-10-27,4678
2013-10-27,4331
2013-10-27,4510
2013-10-27,4775
2013-10-27,4083
2013-10-27,2599
2013-10-27,3147
2013-10-27,1852
2013-10-27,1118
2013-10-28,1788
2013-10-28,1827
2013-10-28,2861
2013-10-28,1293
2013-10-28,1418
2013-10-28,1620
2013-10-28,1744
2013-10-28,2620
2013-10-28,1970
2013-10-28,1080
2013-10-28,2145
2013-10-28,1184
2013-10-28,841
2013-10-28,1592
2013-10-28,1366
2013-10-28,1040
2013-10-28,1246
2013-10-28,1329
2013-10-28,1182
2013-10-28,1123
2013-10-28,2127
2013-10-28,627
2013-10-28,593
2013-10-28,1236
2013-10-28,949
2013-10-28,707
2013-10-28,1225
2013-10-28,631
2013-10-28,1160
2013-10-28,2241
2013-10-28,536
2013-10-28,829
2013-10-28,1351
2013-10-28,1456
2013-10-28,1304
2013-10-28,1209
2013-10-28,848
2013-10-28,1236
2013-10-28,3611
2013-10-28,3081
2013-10-28,2951
2013-10-28,3170
2013-10-28,2291
2013-10-28,1873
2013-10-28,2311
2013-10-28,1672
2013-10-28,880
2013-10-29,1710
2013-10-29,1630
2013-10-29,2730
2013-10-29,1264
2013-10-29,1330
2013-10-29,1584
2013-10-29,1727
2013-10-29,2439
2013-10-29,1877
2013-10-29,994
2013-10-29,2026
2013-10-29,1213
2013-10-29,890
2013-10-29,1410
2013-10-29,1297
2013-10-29,961
2013-10-29,1227
2013-10-29,1371
2013-10-29,1050
2013-10-29,1081
2013-10-29,2109
2013-10-29,570
2013-10-29,647
2013-10-29,1022
2013-10-29,973
2013-10-29,716
2013-10-29,1213
2013-10-29,635
2013-10-29,1096
2013-10-29,2151
2013-10-29,554
2013-10-29,906
2013-10-29,1321
2013-10-29,1293
2013-10-29,1322
2013-10-29,1067
2013-10-29,718
2013-10-29,1121
2013-10-29,3470
2013-10-29,2768
2013-10-29,2549
2013-10-29,2969
2013-10-29,2014
2013-10-29,1795
2013-10-29,2141
2013-10-29,1468
2013-10-29,786
2013-10-30,1815
2013-10-30,1845
2013-10-30,3026
2013-10-30,1424
2013-10-30,1318
2013-10-30,1641
2013-10-30,1884
2013-10-30,2814
2013-10-30,1797
2013-10-30,919
2013-10-30,1950
2013-10-30,1105
2013-10-30,759
2013-10-30,1304
2013-10-30,1282
2013-10-30,928
2013-10-30,1117
2013-10-30,1307
2013-10-30,1167
2013-10-30,1125
2013-10-30,2345
2013-10-30,693
2013-10-30,577
2013-10-30,1062
2013-10-30,855
2013-10-30,632
2013-10-30,1059
2013-10-30,551
2013-10-30,1012
2013-10-30,2131
2013-10-30,437
2013-10-30,746
2013-10-30,1534
2013-10-30,1581
2013-10-30,1231
2013-10-30,997
2013-10-30,807
2013-10-30,1081
2013-10-30,4031
2013-10-30,3047
2013-10-30,2850
2013-10-30,3377
2013-10-30,2250
2013-10-30,2189
2013-10-30,2167
2013-10-30,1762
2013-10-30,715
2013-10-31,1755
2013-10-31,1740
2013-10-31,2880
2013-10-31,1337
2013-10-31,1419
2013-10-31,1489
2013-10-31,1872
2013-10-31,2747
2013-10-31,1983
2013-10-31,919
2013-10-31,2124
2013-10-31,1125
2013-10-31,808
2013-10-31,1360
2013-10-31,1214
2013-10-31,874
2013-10-31,1147
2013-10-31,1348
2013-10-31,1055
2013-10-31,1014
2013-10-31,2232
2013-10-31,698
2013-10-31,620
2013-10-31,1046
2013-10-31,939
2013-10-31,681
2013-10-31,1191
2013-10-31,623
2013-10-31,1041
2013-10-31,2366
2013-10-31,630
2013-10-31,933
2013-10-31,1420
2013-10-31,1322
2013-10-31,1241
2013-10-31,1023
2013-10-31,727
2013-10-31,1200
2013-10-31,3354
2013-10-31,3010
2013-10-31,2860
2013-10-31,3405
2013-10-31,2361
2013-10-31,2056
